L,D=1,D=1/L,t_D1,t_D0,numerator_gamma,var_D,gamma,mean_daf_diff
1261,617,0.48929421094369546,0.1470226904376013,-0.1533136645962733,-0.0032128369216374033,0.2498853860806819,-0.012857242162212946,-0.006360824742268041
1235,618,0.5004048582995951,0.15859385113268606,-0.15197244732576984,0.003308021173171912,0.24999983608975726,0.013232093368190192,0.0034364372469635604
1237,656,0.5303152789005658,0.13510365853658537,-0.14647332185886403,-0.005340157146518913,0.24908098386518093,-0.021439441356187024,0.0028512530315278907
1398,686,0.4907010014306152,0.1305801749271137,-0.13992134831460673,-0.004757450251713182,0.24991352862560653,-0.019036385416494522,-0.007185979971387699
1147,588,0.5126416739319966,0.17293707482993195,-0.1658479427549195,0.0034549475413530677,0.24984018808019706,0.01382863008510085,0.007827375762859632
1174,607,0.5170357751277683,0.1655140032948929,-0.1805026455026455,-0.007238977965754445,0.2497097823657961,-0.028989564994895453,-0.0015996592844974478
1176,580,0.4931972789115646,0.14922241379310347,-0.14505872483221477,0.0021101688951442733,0.24995372298579296,0.008442238306905365,7.993197278911515e-05
1197,537,0.44862155388471175,0.15142271880819366,-0.1480257575757576,0.0018730112058544769,0.24736025527477837,0.007571997384033485,-0.013686716791979948
1202,584,0.4858569051580699,0.15587499999999999,-0.16289967637540453,-0.0036116888519134864,0.24979997286829217,-0.01445832363567854,-0.008020798668885191
1231,596,0.4841592201462226,0.16213087248322147,-0.17868976377952756,-0.008541751399800457,0.24974906969362415,-0.0342013342042832,-0.013678310316815597
1224,588,0.4803921568627451,0.1563061224489796,-0.14651886792452828,0.005085534213685485,0.24961553248750484,0.02037346860191905,-0.0010441176470588247
1284,662,0.5155763239875389,0.1293262839879154,-0.14847909967845657,-0.009278077382801096,0.2497573781310352,-0.03714836155083816,-0.0052492211838006215
1290,682,0.5286821705426357,0.15979178885630496,-0.16970394736842104,-0.004671777035167887,0.24917733309296314,-0.018748804223797273,0.004494573643410852
1300,656,0.5046153846153846,0.15148323170731706,-0.16663043478260867,-0.007503691369605994,0.24997869822485208,-0.030017323167498604,-0.006105384615384615
1173,603,0.5140664961636828,0.18220066334991705,-0.1808578947368421,0.0006524962569929405,0.24980213368567708,0.002612052376678129,0.00577834612105712
1300,639,0.49153846153846154,0.13826760563380283,-0.12840090771558246,0.005016836403033587,0.24992840236686395,0.02007309435631686,0.002676923076923077
1100,544,0.49454545454545457,0.16843382352941175,-0.14048021582733813,0.0141292780748663,0.24997024793388428,0.05652383910345768,0.01229181818181818
1242,646,0.5201288244766505,0.17287616099071207,-0.14939261744966442,0.011269075644496295,0.24959483042518818,0.04514947535291204,0.018228663446054755
1145,565,0.49344978165938863,0.17353982300884954,-0.17008620689655174,0.0017494299957491052,0.24995709463969037,0.0069989211479309435,-0.0005240174672489103
1213,596,0.49134377576257215,0.16570302013422816,-0.15926742301458668,0.0032735065315901007,0.24992506978195134,0.01309795185591462,0.00040478153338829393
1239,668,0.5391444713478611,0.13385778443113772,-0.13773204903677758,-0.0017854762629704278,0.24846771036289644,-0.007185948871838005,0.00869410815173527
1253,621,0.49561053471668,0.14489855072463767,-0.1430253164556962,0.0009448396312617849,0.24998073259452658,0.003779649821229752,-0.0003272146847565836
1315,622,0.47300380228136885,0.16418649517684886,-0.1497012987012987,0.007633643465822251,0.24927120530873656,0.030623847854257976,-0.0012311787072243347
1163,567,0.48753224419604474,0.12440917107583772,-0.13065939597315435,-0.0032030387263978564,0.2498445550652129,-0.012820126200316109,-0.006305245055889942
1136,575,0.5061619718309859,0.1640991304347826,-0.15133333333333332,0.006304236068585432,0.24996203010315415,0.025220774795211114,0.008326584507042255
1164,572,0.49140893470790376,0.1473444055944056,-0.15394932432432432,-0.0033592026530170826,0.24992619359714688,-0.013440778674170272,-0.005890893470790374
1110,576,0.518918918918919,0.1441579861111111,-0.15660861423220973,-0.005989761636636635,0.24964207450693934,-0.023993397941700474,-0.0005351351351351346
1188,593,0.49915824915824913,0.1834266441821248,-0.17442521008403358,0.0045082940137746354,0.2499992914555204,0.018033227164472768,0.00419949494949495
1176,627,0.5331632653061225,0.16253748006379584,-0.18102732240437155,-0.008631737623278967,0.24890019783423573,-0.03467951290672574,0.002148809523809525
1142,514,0.4500875656742557,0.173,-0.13648089171974523,0.020082311733800342,0.2475087488996782,0.08113778532305632,0.0028126094570928195
1233,634,0.5141930251419302,0.18539432176656154,-0.16727212020033388,0.008803891920657229,0.24979855803732057,0.03524396613747428,0.014066504460665045
1270,703,0.5535433070866141,0.13791322901849215,-0.14837037037037037,-0.004668660745287365,0.24713311426622853,-0.018891279540377448,0.010100000000000001
1171,573,0.4893253629376601,0.15510296684118674,-0.1640200668896321,-0.004553736830888412,0.24988605212358725,-0.018223253327625706,-0.007865072587532025
1226,554,0.45187601957585644,0.16836281588447652,-0.15153869047619045,0.009221706585944728,0.2476840825081366,0.037231728791622246,-0.006982871125611748
1126,570,0.5062166962699822,0.1484140350877193,-0.13704856115107916,0.00561208126889158,0.2499613526874868,0.022451795881854034,0.007457371225577266
1175,537,0.4570212765957447,0.16553258845437616,-0.14795611285266455,0.009543652284163408,0.2481528293345405,0.038458768774694854,-0.004685106382978722
1239,614,0.49556093623890235,0.15307491856677524,-0.13993119999999998,0.0066302050881634714,0.24998029471292488,0.02652291091894879,0.005271186440677964
1206,604,0.5008291873963516,0.14751986754966886,-0.14919435215946844,-0.0008358538433659574,0.24999931244826173,-0.003343424568573325,-0.0005912106135986752
1146,560,0.4886561954624782,0.15935000000000002,-0.14084982935153587,0.009459947643979052,0.24987131809861451,0.03785927779132128,0.005844677137870854
1217,629,0.5168447000821693,0.15718441971383146,-0.14597959183673467,0.005413671973486368,0.24971625607914177,0.02167929336474847,0.010709120788824978
1269,630,0.49645390070921985,0.16218253968253968,-0.1746510172143975,-0.006278453225261735,0.2499874251798199,-0.025115076171313595,-0.007428684003152087
1201,635,0.5287260616153205,0.17661417322834644,-0.16730742049469965,0.0043860300143581015,0.2491748133840728,0.017602220524582345,0.014532889258950875
1201,606,0.5045795170691091,0.16847854785478547,-0.1672386554621849,0.0006142680879245189,0.2499790280234137,0.002457278487645711,0.0021573688592839303
1163,607,0.5219260533104041,0.15067874794069192,-0.13852338129496403,0.0058111641057822065,0.24951924818622928,0.023289442189425927,0.012418744625967327
1239,585,0.4721549636803874,0.16278119658119658,-0.1494006116207951,0.007062875354400781,0.2492246539523594,0.028339392762286218,-0.0020024213075060518
1225,584,0.476734693877551,0.15087842465753423,-0.15208736349453977,-0.0006325957506290217,0.24945872553102877,-0.0025358734166640194,-0.0076530612244897975
1270,604,0.4755905511811024,0.13505132450331125,-0.1057957957957958,0.015341875684413614,0.2494041788083576,0.06151410837507388,0.008748818897637796
1156,563,0.4870242214532872,0.16020248667850798,-0.13270657672849914,0.01410473581345609,0.24983162917110666,0.056456966078526134,0.009947231833910034
1240,612,0.4935483870967742,0.1443218954248366,-0.1329442675159236,0.0057622180054817465,0.24995837669094692,0.02305271014224203,0.0038999999999999994
1196,638,0.5334448160535117,0.14047648902821316,-0.1766200716845878,-0.01686297585472997,0.24888144427914677,-0.06775505463483394,-0.007466555183946488
1186,635,0.5354131534569984,0.1619732283464567,-0.12254446460980034,0.018318085007502236,0.24874590856223103,0.07364175400263692,0.02979005059021922
1229,574,0.467046379170057,0.1433327526132404,-0.14514961832061068,-0.0009683051573047434,0.24891405887419638,-0.0038901183873833916,-0.010414971521562243
1197,568,0.47451963241436923,0.17768309859154932,-0.1460651828298887,0.016614593996728932,0.24935075086770114,0.06663141754702072,0.007559732664995823
1226,638,0.5203915171288744,0.17977272727272728,-0.1745986394557823,0.0024815364081269553,0.24958418602918284,0.00994268285826731,0.00981321370309951
