L,D=1,D=1/L,t_D1,t_D0,numerator_gamma,var_D,gamma,mean_daf_diff
3304,2373,0.7182203389830508,0.10191361146228402,-0.2766143931256713,-0.04922712703650533,0.20237988365412238,-0.24324120632778412,-0.004747881355932204
3029,2163,0.7140970617365467,0.09957743874248728,-0.2515692840646651,-0.04345491516969495,0.2041624481557773,-0.2128447986504284,-0.0008164410696599547
2994,2175,0.7264529058116233,0.08652781609195401,-0.24406112469437652,-0.04304016247053494,0.19855991765316428,-0.21676158501292087,-0.003822311289245158
3051,2158,0.7073090789904949,0.10029240037071362,-0.24434154535274358,-0.04216187691542208,0.20702294576811275,-0.20365798949961697,-0.0005788266142248443
2998,2168,0.723148765843896,0.08951891143911439,-0.25832048192771084,-0.04673292311725653,0.20020462830234617,-0.23342578797269928,-0.0067808539026017346
3109,2158,0.6941138629784497,0.09920435588507877,-0.2169674027339642,-0.03602208348449342,0.21231980819958365,-0.16965955173919595,0.0024917980057896426
2949,2145,0.7273652085452695,0.09568671328671328,-0.25797512437810943,-0.044245467113422345,0.19830506194316608,-0.22311819315082854,-0.0007338080705323863
3085,2162,0.7008103727714748,0.09069380203515265,-0.22326002166847236,-0.03966243783518771,0.20967519418738131,-0.1891613263500422,-0.0032379254457050232
3066,2162,0.7051532941943901,0.10384412580943571,-0.25819026548672563,-0.04550845083766148,0.20791212588119004,-0.2188831009484602,-0.0029005218525766487
3111,2243,0.7209900353584057,0.08368479714667855,-0.21241705069124422,-0.03591758150970203,0.20116340427229062,-0.17854928255779928,0.0010694310511089673
2999,2179,0.7265755251750583,0.09750986691142725,-0.26232682926829265,-0.045064991374668094,0.1986635313916465,-0.2268407848133269,-0.000878292764254752
3071,2177,0.7088896125040703,0.09880983004134129,-0.22836577181208054,-0.03771508041128,0.2063651297878993,-0.18275897895174106,0.003565613806577661
3002,2164,0.7208527648234511,0.09642929759704251,-0.2430942720763723,-0.04094112212314403,0.2012240562698374,-0.20346037587197238,0.0016522318454363755
3178,2167,0.6818753933291378,0.09036640516843564,-0.19833333333333333,-0.03434693655591931,0.21692134130137142,-0.15833820844856708,-0.0014760855884203923
2854,2002,0.7014716187806588,0.10384665334665336,-0.24150117370892016,-0.04109378113127236,0.20940918682590093,-0.19623676379316154,0.0007505255781359474
