L,D=1,D=1/L,t_D1,t_D0,numerator_gamma,var_D,gamma,mean_daf_diff
2530,647,0.2557312252964427,0.13146058732612054,-0.04842326075411577,0.06180208930240513,0.19033276570482274,0.16235273278761367,-0.002421343873517787
2371,583,0.24588781105018978,0.13605488850771869,-0.05192337807606264,0.06344459749126993,0.18542699542713598,0.17107702507157502,-0.005701813580767609
2498,629,0.25180144115292236,0.15781558028616852,-0.054642589620117706,0.07719388292828222,0.18839747538623372,0.20486973822241253,-0.0011453162530024015
2324,617,0.2654905335628227,0.13116045380875202,-0.05070357352079671,0.0590963402115059,0.19500531015135042,0.15152495120681372,-0.002420395869191051
2487,618,0.24849215922798554,0.16172653721682848,-0.05590850722311396,0.07952307923532466,0.18674380603019902,0.21292025938055661,-0.0018279051065540803
2396,591,0.246661101836394,0.1493807106598985,-0.04857285318559557,0.0759424802759252,0.18581940267725006,0.20434486168225874,0.0002545909849749573
2456,621,0.2528501628664495,0.16728985507246377,-0.05375204359673024,0.08482975735259407,0.18891695800485947,0.22451599435137,0.00213843648208469
2235,609,0.27248322147651005,0.13751724137931032,-0.04728474784747848,0.06564565301241994,0.19823611549029324,0.16557440315570127,0.0030706935123042487
2476,640,0.25848142164781907,0.162940625,-0.05578376906318083,0.07945879947495961,0.19166877631074147,0.20728154320278455,0.000752423263327948
2433,602,0.24743115495273324,0.15938704318936878,-0.044187329328235936,0.08669571561024834,0.18620897851148976,0.2327914483589171,0.006183312782572955
2383,640,0.26856903063365506,0.13968124999999998,-0.05099024670109008,0.06487134651699537,0.19643970641815395,0.1651177037978924,0.00021821233738984484
2510,720,0.2868525896414343,0.1437125,-0.05138212290502794,0.06584516932270916,0.20456818145743721,0.16093697674193044,0.004581274900398405
2414,540,0.22369511184755592,0.15225370370370367,-0.05550960512273213,0.07510291662831013,0.17365560878306538,0.21624097590228267,-0.009033968516984259
2416,608,0.25165562913907286,0.14288980263157894,-0.05681838316722037,0.06433981107310908,0.18832353158852685,0.17082254811811534,-0.006513658940397351
2407,557,0.23140839218944745,0.17274326750448832,-0.04984054054054053,0.09446200452152198,0.17785854821374233,0.26555373770396973,0.0016672206065641863
2492,587,0.235553772070626,0.14790971039182285,-0.05002624671916011,0.07482664458122894,0.18006819253392556,0.20777307621147834,-0.0034016853932584278
2517,640,0.2542709574890743,0.13479375,-0.049442727757059136,0.06364873609455701,0.1896172376666637,0.16783478358240791,-0.002596742153357171
2327,603,0.25913192952299097,0.14628192371475954,-0.05002030162412993,0.07131716221927178,0.1919825726246826,0.185738635659117,0.0008478727975934668
2279,641,0.2812637121544537,0.14818876755070204,-0.05215140415140416,0.0690255380640851,0.20215443637955033,0.17072476691653657,0.0041970162351908724
2427,608,0.25051503914297485,0.1281546052631579,-0.04731775700934579,0.060586002049313636,0.18775725430616858,0.16134130815131745,-0.0033592913061392675
2361,608,0.2575180008470987,0.16125493421052634,-0.05901483171705647,0.07591143569294904,0.19120248008681237,0.19851059373937696,-0.002291401948326979
2365,625,0.2642706131078224,0.15852,-0.05022931034482759,0.07967264270613107,0.1944316561554381,0.20488598482758616,0.004936997885835093
2479,650,0.26220250100847114,0.1507153846153846,-0.04999179879715692,0.074313609706147,0.1934523494733738,0.19207213018722036,0.0026341266639774096
2397,642,0.26783479349186484,0.16766666666666666,-0.0578051282051282,0.08043679599499375,0.19609931688703497,0.20509198418404026,0.002584063412599081
2508,655,0.26116427432216904,0.14511603053435115,-0.04378845116028063,0.07486443563801941,0.1929574961399439,0.19399203745814417,0.00554665071770335
2356,601,0.25509337860780984,0.15838768718801996,-0.04970313390313391,0.08095984338496393,0.19002074679826242,0.2130289580192941,0.0033794567062818332
2326,632,0.2717110920034394,0.15137183544303798,-0.05669657615112161,0.068950941204001,0.1978841744857379,0.17422045341218154,-0.0001620808254514198
2471,639,0.25859975718332656,0.1594053208137715,-0.05668558951965066,0.07615643372352464,0.19172592276805114,0.19860755557728682,-0.0008045325779036829
2346,583,0.24850809889173062,0.1492109777015437,-0.049324446965399886,0.0750639188780143,0.18675182367694845,0.200972385168948,1.3213981244670895e-05
2407,623,0.2588284171167428,0.14596308186195828,-0.058661995515695065,0.06470508435468782,0.19183626760958425,0.16864664111994826,-0.005699210635646033
2233,574,0.25705329153605017,0.1491184668989547,-0.05453948161543098,0.07026714580625429,0.1909768968465326,0.18396766039904913,-0.002188535602328706
2432,691,0.28412828947368424,0.15491027496382054,-0.05628431935669156,0.07060353154276791,0.2033994045944425,0.17355884517839198,0.0037220394736842124
2403,614,0.2555139409071993,0.12987785016286646,-0.05181945220793739,0.05811338907256267,0.19022656690927156,0.1527478259655493,-0.005393258426966294
2343,636,0.2714468629961588,0.13597327044025154,-0.05535325131810193,0.05873596783675177,0.19776346356570335,0.14850055409056337,-0.00341826717883056
2353,610,0.2592435189120272,0.16190655737704918,-0.05791394148020653,0.07703320421087832,0.19203631681413658,0.20056936492235306,-0.000926901827454314
2474,639,0.25828617623282135,0.15307042253521125,-0.05967629427792916,0.06927171598711102,0.1915744273998493,0.18079583200979335,-0.004726758286176232
2338,593,0.2536355859709153,0.16644013490725126,-0.057453295128939826,0.08134389880802116,0.1893045755001057,0.2148492676236865,-0.0006659538066723702
2411,611,0.25342181667357944,0.14275450081833058,-0.052548888888888895,0.06734554188013066,0.18919919950744216,0.1779752294287102,-0.0030547490667772715
2334,586,0.25107112253641817,0.1473600682593857,-0.047486270022883297,0.074798371601288,0.18803441396472106,0.19889543095904144,0.001434018851756641
2318,585,0.25237273511647973,0.17982393162393162,-0.0626335833814195,0.0876146995272966,0.1886807376863069,0.2321771172873018,-0.0014439171699741158
2514,622,0.24741447891805887,0.1455048231511254,-0.04628488372093023,0.07467148981779206,0.18620055453976428,0.2005136074979989,0.0011666666666666655
2418,615,0.2543424317617866,0.15590569105691057,-0.04633721575152523,0.08170056285178237,0.18965235916728754,0.2153955880393673,0.0051017369727047145
2400,617,0.25708333333333333,0.1299611021069692,-0.04758777341559169,0.061196518773635876,0.19099149305555554,0.16020744640138251,-0.0019429166666666668
2455,652,0.2655804480651731,0.12206288343558282,-0.04440210759844703,0.0570355921932203,0.19504747367067496,0.14620951279154018,-0.00019226069246435897
2450,598,0.24408163265306124,0.15461705685618732,-0.04915280777537797,0.07972236297863629,0.18450578925447733,0.2160429851571763,0.0005836734693877538
2521,733,0.2907576358587862,0.1510613915416098,-0.06671812080536912,0.05981982073637379,0.20621763304859564,0.14504050854438116,-0.003397064656882189
2423,590,0.24349979364424268,0.13148135593220336,-0.04626404800872887,0.06446691102919057,0.18420764413945387,0.17498435347337182,-0.0029830788278992983
2334,638,0.27335047129391604,0.15149059561128525,-0.05440507075471698,0.07054715088120814,0.19862999113730997,0.17758433778623073,0.0018766066838046271
2319,596,0.25700733074601123,0.15873825503355704,-0.05061694718514219,0.080333339121526,0.1909545626888216,0.21034673901046483,0.003188874514877102
2403,639,0.26591760299625467,0.16020031298904538,-0.0557641723356009,0.07666473246470082,0.19520543141298094,0.19636936305964564,0.0016645859342488544
2409,629,0.26110419261104195,0.13723847376788553,-0.05274775280898876,0.062429839479799194,0.19292879321197784,0.16179502924481903,-0.003141552511415526
2367,616,0.26024503591043513,0.14493831168831167,-0.049255428571428575,0.07074146407036139,0.19251318429418443,0.1837314787808494,0.0013033375580904097
2462,615,0.24979691307879773,0.1541772357723577,-0.052463454250135357,0.07630599288039995,0.18739841529510132,0.20359295130708244,-0.000845247766043868
2463,636,0.2582216808769793,0.15289779874213835,-0.053736726874657914,0.0735555332122967,0.19154324440204676,0.19200764151698455,-0.00037921234267154064
2342,581,0.2480785653287788,0.14376764199655764,-0.04780238500851789,0.07215833371303929,0.18653559075319368,0.1934170670103176,-0.00027796754910333155
2297,594,0.2585981715280801,0.15702693602693601,-0.056423370522607166,0.07458766741570398,0.1917251572104138,0.1945171632688917,-0.0012255115367871153
2511,619,0.2465153325368379,0.14333441033925687,-0.0482600422832981,0.07163707859891437,0.18574552336109015,0.1928366221231926,-0.0010290720828355247
2449,633,0.2584728460596162,0.14959873617693523,-0.05439702643171806,0.07059465287762938,0.19166463390945815,0.18416191719276206,-0.0016696610861576162
2418,650,0.26881720430107525,0.13775692307692308,-0.04613970588235294,0.06698893300248139,0.19655451497282922,0.17040802398190047,0.003294871794871795
2351,586,0.2492556358996172,0.17544368600682594,-0.05144419263456091,0.09309192080053075,0.18712726387189466,0.24873959805306747,0.005108889834113143
2418,655,0.2708850289495451,0.15032213740458014,-0.058362450368689735,0.06704918455098213,0.19750633004054924,0.16973933072731526,-0.0018329197684036403
2543,613,0.24105387337790013,0.1702300163132137,-0.05266943005181347,0.08922215158651295,0.18294690350741138,0.24384712142148518,0.0010613448682658272
